episode,state,action,agent_rule,env_rule,episode_return
11,"((2, 3, 0), 2, 1)",1,2,2,-7
11,"((3, 2, 1), 2, 2)",0,2,0,-6
11,"((3, 1, 2), 2, 0)",1,2,0,-7
11,"((1, 2, 0), 1, 0)",1,1,0,-8
11,"((0, 1, 3), 0, 1)",1,0,0,-7
11,"((2, 1, 3), 0, 2)",0,0,1,-6
11,"((1, 3, 0), 2, 0)",3,2,1,-7
11,"((1, 2, 0), 3, 0)",2,3,1,-8
11,"((1, 2, 0), 1, 1)",2,1,1,-7
11,"((2, 0, 1), 1, 2)",2,1,1,-6
11,"((3, 1, 2), 1, 3)",0,1,0,-5
11,"((3, 2, 0), 2, 0)",2,2,0,-6
11,"((3, 2, 1), 0, 1)",3,0,0,-5
11,"((0, 1, 3), 0, 2)",3,0,0,-4
11,"((2, 1, 0), 0, 3)",0,0,0,-3
11,"((1, 3, 2), 1, 0)",1,1,0,-4
11,"((3, 2, 1), 2, 0)",2,2,0,-5
11,"((3, 0, 1), 1, 0)",2,1,0,-6
11,"((0, 1, 2), 0, 1)",3,0,0,-5
11,"((1, 3, 2), 0, 2)",0,0,0,-4
11,"((3, 0, 2), 2, 0)",2,2,0,-5
11,"((0, 1, 3), 0, 1)",3,0,0,-4
11,"((3, 2, 1), 0, 2)",0,0,1,-3
11,"((1, 3, 0), 0, 0)",3,0,1,-4
11,"((0, 1, 3), 3, 0)",2,3,1,-5
11,"((3, 2, 0), 3, 0)",2,3,1,-6
11,"((1, 0, 3), 0, 0)",3,0,1,-7
11,"((3, 1, 0), 1, 1)",0,1,1,-6
11,"((0, 2, 3), 1, 2)",1,1,1,-5
11,"((3, 2, 1), 0, 0)",0,0,1,-6
11,"((2, 0, 3), 1, 1)",2,1,1,-5
11,"((0, 1, 2), 1, 2)",0,1,1,-4
11,"((2, 3, 0), 1, 3)",1,1,1,-3
11,"((3, 2, 0), 0, 0)",2,0,1,-4
11,"((0, 1, 2), 1, 1)",2,1,1,-3
11,"((2, 0, 1), 1, 2)",1,1,1,-2
11,"((2, 0, 3), 1, 3)",0,1,2,-1
11,"((1, 3, 2), 3, 0)",1,3,2,-2
11,"((0, 2, 3), 0, 0)",1,0,2,-3
11,"((3, 0, 1), 2, 1)",3,2,2,-2
11,"((2, 3, 0), 2, 2)",1,2,1,-1
11,"((3, 0, 2), 1, 3)",3,1,1,0
11,"((1, 3, 2), 1, 4)",0,1,1,1
11,"((1, 2, 0), 3, 0)",0,3,1,0
11,"((0, 3, 1), 1, 1)",2,1,1,1
11,"((2, 3, 0), 1, 2)",3,1,2,2
11,"((0, 2, 3), 1, 0)",3,1,2,1
11,"((3, 1, 0), 2, 1)",3,2,2,2
11,"((3, 0, 1), 2, 2)",0,2,2,3
11,"((0, 2, 1), 2, 3)",1,2,2,4
12,"((2, 0, 3), 1, 4)",2,1,0,1
12,"((1, 3, 0), 1, 0)",0,1,0,0
12,"((1, 3, 2), 1, 0)",3,1,0,-1
12,"((2, 3, 0), 0, 1)",1,0,0,0
12,"((3, 0, 1), 0, 2)",2,0,1,1
12,"((0, 3, 1), 2, 0)",1,2,1,0
12,"((2, 3, 0), 1, 1)",3,1,1,1
12,"((2, 1, 0), 1, 2)",3,1,1,2
12,"((1, 0, 2), 0, 0)",2,0,1,1
12,"((2, 0, 3), 2, 0)",2,2,1,0
12,"((0, 2, 3), 0, 0)",2,0,1,-1
12,"((3, 2, 1), 2, 0)",3,2,1,-2
12,"((2, 0, 1), 1, 1)",2,1,1,-1
12,"((0, 2, 3), 2, 0)",1,2,1,-2
12,"((1, 2, 0), 0, 0)",0,0,1,-3
12,"((1, 0, 3), 1, 1)",2,1,1,-2
12,"((0, 2, 3), 1, 2)",0,1,2,-1
12,"((2, 3, 1), 0, 0)",0,0,2,-2
12,"((1, 0, 2), 2, 1)",1,2,2,-1
12,"((3, 0, 1), 2, 2)",2,2,2,0
12,"((1, 0, 3), 2, 3)",1,2,0,1
12,"((0, 2, 1), 0, 4)",1,0,0,2
12,"((2, 3, 1), 0, 5)",0,0,0,3
12,"((2, 3, 0), 3, 0)",0,3,0,2
12,"((3, 2, 1), 3, 0)",1,3,0,1
12,"((0, 1, 3), 0, 1)",3,0,0,2
12,"((1, 0, 2), 0, 2)",0,0,2,3
12,"((2, 1, 3), 0, 0)",1,0,2,2
12,"((0, 2, 3), 3, 0)",0,3,2,1
12,"((0, 3, 1), 2, 1)",3,2,2,2
12,"((2, 3, 0), 2, 2)",1,2,0,3
12,"((1, 2, 3), 1, 0)",3,1,0,2
12,"((1, 2, 0), 2, 0)",3,2,0,1
12,"((1, 3, 0), 2, 0)",0,2,0,0
12,"((0, 3, 2), 0, 1)",1,0,0,1
12,"((0, 3, 2), 0, 2)",0,0,1,2
12,"((1, 2, 3), 0, 0)",0,0,1,1
12,"((3, 2, 0), 2, 0)",3,2,1,0
12,"((3, 2, 1), 0, 0)",3,0,1,-1
12,"((0, 1, 2), 1, 1)",2,1,1,0
12,"((3, 0, 2), 1, 2)",1,1,1,1
12,"((2, 1, 3), 0, 0)",3,0,1,0
12,"((2, 0, 1), 0, 0)",2,0,1,-1
12,"((1, 2, 0), 2, 0)",1,2,1,-2
12,"((2, 1, 0), 0, 0)",1,0,1,-3
12,"((1, 0, 3), 1, 1)",1,1,1,-2
12,"((2, 1, 0), 1, 2)",0,1,0,-1
12,"((1, 3, 0), 2, 0)",0,2,0,-2
12,"((0, 1, 3), 0, 1)",1,0,0,-1
12,"((1, 0, 3), 0, 2)",0,0,1,0
12,"((1, 3, 2), 0, 0)",1,0,1,-1
12,"((0, 3, 1), 1, 1)",3,1,1,0
12,"((0, 3, 1), 1, 2)",3,1,1,1
12,"((1, 2, 0), 1, 3)",3,1,2,2
12,"((0, 2, 1), 1, 0)",2,1,2,1
12,"((2, 0, 3), 2, 1)",1,2,2,2
12,"((1, 0, 3), 2, 2)",3,2,2,3
12,"((1, 3, 0), 2, 3)",3,2,1,4
12,"((1, 3, 0), 2, 0)",0,2,1,3
12,"((1, 2, 0), 0, 0)",1,0,1,2
12,"((1, 0, 3), 1, 1)",2,1,1,3
12,"((2, 0, 1), 1, 2)",0,1,1,4
12,"((1, 2, 0), 1, 3)",0,1,0,5
12,"((2, 0, 1), 3, 0)",3,3,0,4
12,"((3, 2, 0), 2, 0)",1,2,0,3
12,"((2, 3, 0), 2, 0)",0,2,0,2
12,"((0, 1, 3), 1, 0)",3,1,0,1
12,"((0, 1, 2), 0, 1)",0,0,0,2
12,"((3, 2, 0), 0, 2)",0,0,2,3
12,"((2, 1, 0), 1, 0)",2,1,2,2
12,"((2, 1, 3), 3, 0)",3,3,2,1
12,"((0, 3, 2), 0, 0)",2,0,2,0
12,"((2, 1, 3), 1, 0)",3,1,2,-1
12,"((3, 1, 2), 0, 0)",2,0,2,-2
12,"((0, 1, 2), 1, 0)",1,1,2,-3
12,"((1, 0, 3), 2, 1)",2,2,2,-2
12,"((3, 0, 1), 2, 2)",3,2,1,-1
12,"((3, 2, 1), 2, 0)",1,2,1,-2
12,"((3, 2, 0), 1, 1)",2,1,1,-1
12,"((0, 2, 1), 1, 2)",2,1,2,0
12,"((2, 1, 0), 1, 0)",2,1,2,-1
12,"((0, 3, 2), 2, 1)",0,2,2,0
12,"((3, 2, 0), 2, 2)",2,2,2,1
12,"((2, 0, 1), 0, 0)",3,0,2,0
12,"((0, 2, 3), 1, 0)",0,1,2,-1
12,"((0, 3, 2), 2, 1)",3,2,2,0
12,"((3, 2, 0), 2, 2)",2,2,1,1
12,"((3, 0, 1), 2, 0)",0,2,1,0
12,"((2, 0, 3), 0, 0)",3,0,1,-1
12,"((3, 2, 1), 2, 0)",3,2,1,-2
12,"((2, 3, 1), 1, 1)",2,1,1,-1
12,"((1, 3, 0), 1, 2)",3,1,1,0
12,"((0, 3, 1), 1, 3)",3,1,0,1
12,"((3, 0, 1), 0, 4)",0,0,2,2
12,"((1, 0, 3), 2, 5)",1,2,1,3
12,"((1, 3, 0), 0, 0)",1,0,1,2
12,"((0, 2, 3), 1, 1)",3,1,1,3
12,"((2, 0, 3), 3, 0)",1,3,1,2
12,"((0, 2, 1), 2, 0)",3,2,1,1
12,"((1, 0, 2), 0, 0)",0,0,1,0
12,"((0, 3, 1), 2, 0)",2,2,1,-1
12,"((2, 3, 0), 1, 1)",3,1,1,0
12,"((2, 1, 0), 1, 2)",3,1,2,1
12,"((3, 2, 0), 1, 0)",1,1,2,0
12,"((3, 1, 0), 0, 0)",3,0,2,-1
12,"((3, 1, 2), 2, 1)",0,2,2,0
12,"((1, 2, 3), 2, 2)",2,2,0,1
12,"((2, 3, 0), 1, 0)",2,1,0,0
12,"((2, 1, 3), 2, 0)",0,2,0,-1
12,"((0, 1, 2), 1, 0)",1,1,0,-2
12,"((3, 1, 2), 2, 0)",2,2,0,-3
12,"((2, 1, 3), 1, 0)",1,1,0,-4
12,"((3, 2, 1), 0, 1)",2,0,0,-3
12,"((0, 3, 1), 0, 2)",3,0,1,-2
12,"((0, 1, 3), 3, 0)",2,3,1,-3
12,"((1, 0, 3), 2, 0)",3,2,1,-4
12,"((3, 2, 0), 0, 0)",1,0,1,-5
12,"((2, 0, 1), 1, 1)",2,1,1,-4
12,"((2, 1, 3), 1, 2)",0,1,1,-3
12,"((1, 2, 3), 1, 3)",1,1,0,-2
12,"((3, 1, 0), 0, 4)",1,0,2,-1
12,"((2, 1, 0), 2, 5)",0,2,1,0
12,"((0, 3, 2), 2, 0)",0,2,1,-1
12,"((0, 3, 1), 0, 0)",0,0,1,-2
12,"((0, 2, 3), 2, 0)",1,2,1,-3
12,"((0, 3, 2), 0, 0)",0,0,1,-4
12,"((1, 0, 2), 1, 1)",3,1,1,-3
12,"((0, 1, 3), 1, 2)",0,1,1,-2
12,"((3, 1, 0), 1, 3)",1,1,1,-1
12,"((1, 0, 2), 1, 4)",1,1,0,0
12,"((1, 2, 0), 1, 0)",0,1,0,-1
12,"((1, 2, 3), 0, 1)",1,0,0,0
12,"((3, 0, 1), 0, 2)",1,0,0,1
12,"((2, 1, 3), 3, 0)",2,3,0,0
12,"((2, 3, 0), 0, 1)",2,0,0,1
12,"((0, 2, 1), 0, 2)",2,0,0,2
12,"((0, 2, 1), 0, 3)",0,0,1,3
12,"((0, 2, 3), 0, 0)",0,0,1,2
12,"((1, 3, 0), 2, 0)",3,2,1,1
12,"((2, 3, 0), 0, 0)",1,0,1,0
12,"((2, 3, 1), 2, 0)",0,2,1,-1
12,"((0, 3, 1), 0, 0)",2,0,1,-2
12,"((1, 2, 0), 0, 0)",0,0,1,-3
12,"((2, 3, 0), 1, 1)",2,1,1,-2
12,"((1, 2, 3), 0, 0)",2,0,1,-3
12,"((3, 1, 2), 2, 0)",3,2,1,-4
12,"((2, 0, 3), 1, 1)",1,1,1,-3
12,"((3, 2, 1), 1, 2)",0,1,0,-2
12,"((0, 1, 2), 1, 0)",2,1,0,-3
12,"((1, 0, 2), 0, 1)",0,0,0,-2
12,"((2, 1, 0), 0, 2)",1,0,2,-1
12,"((0, 2, 1), 0, 0)",2,0,2,-2
12,"((1, 0, 2), 1, 0)",2,1,2,-3
12,"((3, 2, 0), 0, 0)",1,0,2,-4
12,"((0, 1, 3), 1, 0)",2,1,2,-5
12,"((2, 1, 0), 0, 0)",0,0,2,-6
12,"((2, 1, 0), 1, 0)",1,1,2,-7
12,"((1, 0, 2), 2, 1)",0,2,2,-6
12,"((0, 1, 2), 2, 2)",2,2,2,-5
12,"((3, 2, 1), 0, 0)",0,0,2,-6
12,"((2, 0, 1), 1, 0)",2,1,2,-7
12,"((1, 0, 3), 2, 1)",1,2,2,-6
12,"((3, 2, 1), 2, 2)",3,2,2,-5
12,"((3, 0, 2), 2, 3)",1,2,1,-4
12,"((2, 0, 3), 0, 0)",3,0,1,-5
12,"((1, 0, 2), 2, 0)",3,2,1,-6
12,"((3, 2, 1), 0, 0)",1,0,1,-7
12,"((3, 0, 2), 1, 1)",2,1,1,-6
12,"((3, 0, 1), 1, 2)",0,1,2,-5
12,"((3, 0, 1), 1, 0)",0,1,2,-6
12,"((1, 0, 3), 0, 0)",3,0,2,-7
12,"((0, 3, 1), 1, 0)",0,1,2,-8
12,"((1, 0, 2), 2, 1)",1,2,2,-7
12,"((3, 2, 1), 2, 2)",2,2,2,-6
12,"((3, 0, 2), 2, 3)",1,2,1,-5
12,"((2, 1, 3), 0, 0)",3,0,1,-6
12,"((3, 0, 2), 1, 1)",1,1,1,-5
12,"((0, 1, 2), 1, 2)",0,1,0,-4
12,"((0, 1, 3), 1, 0)",1,1,0,-5
12,"((0, 1, 3), 0, 1)",0,0,0,-4
12,"((0, 2, 1), 0, 2)",0,0,2,-3
12,"((0, 1, 2), 0, 0)",0,0,2,-4
12,"((0, 2, 1), 2, 1)",2,2,2,-3
12,"((0, 2, 3), 2, 2)",1,2,2,-2
12,"((3, 0, 1), 2, 3)",3,2,2,-1
12,"((2, 3, 1), 2, 4)",1,2,1,0
12,"((0, 3, 2), 2, 0)",1,2,1,-1
12,"((1, 2, 0), 0, 0)",0,0,1,-2
12,"((1, 0, 2), 1, 1)",2,1,1,-1
12,"((3, 2, 1), 1, 2)",0,1,1,0
12,"((0, 3, 2), 0, 0)",3,0,1,-1
12,"((0, 1, 3), 1, 1)",3,1,1,0
12,"((2, 0, 3), 1, 2)",1,1,2,1
12,"((0, 1, 3), 2, 3)",3,2,0,2
12,"((3, 2, 1), 2, 0)",3,2,0,1
12,"((2, 3, 0), 1, 0)",2,1,0,0
12,"((3, 1, 0), 3, 0)",1,3,0,-1
12,"((3, 0, 1), 0, 1)",3,0,0,0
12,"((2, 3, 1), 0, 2)",3,0,0,1
12,"((2, 0, 3), 0, 3)",2,0,0,2
12,"((3, 0, 2), 3, 0)",1,3,0,1
12,"((2, 0, 3), 1, 0)",0,1,0,0
12,"((0, 1, 2), 2, 0)",3,2,0,-1
12,"((2, 1, 3), 3, 0)",3,3,0,-2
12,"((3, 2, 1), 0, 1)",2,0,0,-1
12,"((1, 0, 3), 0, 2)",3,0,2,0
12,"((2, 0, 3), 0, 0)",1,0,2,-1
12,"((0, 3, 1), 2, 1)",3,2,2,0
12,"((2, 0, 1), 2, 2)",1,2,2,1
12,"((1, 2, 3), 2, 3)",1,2,1,2
12,"((1, 3, 0), 0, 0)",1,0,1,1
12,"((1, 2, 0), 1, 1)",3,1,1,2
12,"((0, 1, 2), 1, 2)",2,1,1,3
12,"((1, 0, 3), 1, 3)",1,1,0,4
12,"((0, 2, 3), 0, 4)",1,0,0,5
12,"((3, 1, 2), 0, 5)",0,0,1,6
12,"((0, 1, 2), 3, 0)",0,3,1,5
12,"((2, 1, 0), 0, 0)",0,0,1,4
12,"((1, 3, 0), 1, 1)",1,1,1,5
12,"((0, 2, 3), 1, 2)",3,1,0,6
13,"((1, 0, 3), 2, 0)",3,2,1,-1
13,"((0, 1, 3), 0, 0)",1,0,1,-2
13,"((3, 2, 0), 0, 0)",0,0,1,-3
13,"((2, 3, 0), 1, 1)",2,1,1,-2
13,"((3, 2, 1), 1, 2)",3,1,1,-1
13,"((1, 2, 3), 1, 3)",2,1,0,0
13,"((0, 2, 1), 0, 4)",1,0,0,1
13,"((3, 0, 2), 0, 5)",0,0,1,2
13,"((0, 3, 2), 1, 6)",0,1,0,3
13,"((1, 0, 2), 0, 6)",0,0,1,4
13,"((2, 3, 0), 1, 6)",0,1,0,5
13,"((3, 0, 2), 2, 0)",0,2,0,4
13,"((1, 3, 2), 0, 1)",3,0,0,5
13,"((3, 2, 1), 0, 2)",1,0,0,6
13,"((2, 3, 1), 0, 3)",3,0,2,7
13,"((0, 2, 3), 2, 4)",1,2,0,8
13,"((2, 3, 0), 0, 5)",0,0,0,9
13,"((2, 1, 3), 2, 0)",0,2,0,8
13,"((1, 0, 3), 1, 0)",1,1,0,7
13,"((1, 2, 3), 0, 1)",1,0,0,8
13,"((1, 3, 2), 0, 2)",1,0,1,9
13,"((1, 0, 3), 2, 0)",2,2,1,8
13,"((1, 2, 3), 1, 1)",0,1,1,9
13,"((1, 2, 3), 1, 2)",2,1,0,10
13,"((3, 0, 1), 1, 0)",2,1,0,9
13,"((0, 1, 2), 1, 0)",0,1,0,8
13,"((1, 0, 3), 2, 0)",2,2,0,7
13,"((2, 1, 3), 1, 0)",0,1,0,6
13,"((1, 0, 3), 0, 1)",2,0,0,7
13,"((0, 1, 2), 0, 2)",1,0,1,8
13,"((1, 2, 3), 2, 0)",2,2,1,7
13,"((0, 1, 3), 1, 1)",2,1,1,8
13,"((3, 2, 0), 1, 2)",1,1,1,9
13,"((2, 1, 3), 1, 3)",2,1,1,10
13,"((2, 1, 3), 1, 4)",1,1,0,11
13,"((3, 0, 1), 1, 0)",1,1,0,10
13,"((3, 0, 2), 0, 1)",3,0,0,11
13,"((1, 3, 2), 0, 2)",3,0,1,12
13,"((3, 0, 1), 2, 0)",2,2,1,11
13,"((3, 0, 1), 0, 0)",3,0,1,10
13,"((0, 2, 3), 1, 1)",0,1,1,11
13,"((2, 3, 0), 1, 2)",2,1,1,12
13,"((0, 3, 1), 1, 3)",3,1,0,13
13,"((1, 3, 2), 0, 4)",0,0,2,14
13,"((3, 0, 1), 3, 0)",0,3,2,13
13,"((0, 3, 1), 2, 1)",1,2,2,14
13,"((1, 3, 0), 2, 2)",1,2,2,15
13,"((1, 0, 3), 0, 0)",1,0,2,14
13,"((0, 2, 3), 1, 0)",0,1,2,13
13,"((2, 3, 0), 2, 1)",3,2,2,14
13,"((0, 1, 2), 2, 2)",0,2,0,15
13,"((3, 2, 1), 2, 0)",2,2,0,14
13,"((0, 2, 3), 1, 0)",2,1,0,13
13,"((3, 0, 1), 2, 0)",3,2,0,12
13,"((3, 2, 1), 0, 1)",3,0,0,13
13,"((0, 1, 3), 0, 2)",3,0,0,14
13,"((3, 2, 1), 0, 3)",0,0,2,15
13,"((1, 0, 2), 1, 0)",2,1,2,14
13,"((3, 1, 0), 0, 0)",1,0,2,13
13,"((3, 1, 2), 2, 1)",0,2,2,14
13,"((2, 3, 1), 2, 2)",2,2,1,15
13,"((2, 1, 3), 2, 0)",1,2,1,14
13,"((3, 1, 2), 1, 1)",1,1,1,15
13,"((2, 3, 0), 1, 2)",1,1,1,16
13,"((3, 0, 1), 1, 3)",3,1,0,17
13,"((1, 0, 3), 2, 0)",1,2,0,16
13,"((2, 1, 3), 1, 0)",0,1,0,15
13,"((0, 1, 3), 0, 1)",2,0,0,16
13,"((3, 0, 2), 0, 2)",0,0,1,17
13,"((0, 1, 2), 2, 0)",2,2,1,16
13,"((1, 2, 3), 1, 1)",1,1,1,17
13,"((2, 3, 1), 1, 2)",2,1,2,18
13,"((3, 2, 1), 2, 3)",1,2,2,19
13,"((2, 1, 0), 2, 4)",1,2,1,20
13,"((1, 2, 0), 2, 0)",0,2,1,19
13,"((2, 1, 3), 1, 1)",2,1,1,20
13,"((3, 1, 2), 1, 2)",1,1,1,21
13,"((2, 0, 1), 0, 0)",3,0,1,20
13,"((1, 3, 2), 1, 1)",0,1,1,21
13,"((0, 2, 3), 1, 2)",3,1,1,22
13,"((3, 0, 2), 1, 3)",2,1,1,23
13,"((3, 0, 2), 1, 4)",0,1,2,24
13,"((0, 3, 2), 3, 0)",1,3,2,23
13,"((0, 2, 3), 0, 0)",0,0,2,22
13,"((3, 2, 0), 2, 1)",3,2,2,23
13,"((0, 2, 3), 2, 2)",0,2,2,24
13,"((2, 0, 1), 2, 3)",3,2,1,25
13,"((0, 2, 1), 0, 0)",2,0,1,24
13,"((3, 1, 2), 3, 0)",3,3,1,23
13,"((0, 1, 3), 0, 0)",3,0,1,22
13,"((3, 2, 1), 2, 0)",3,2,1,21
13,"((2, 3, 1), 1, 1)",2,1,1,22
13,"((3, 2, 1), 1, 2)",3,1,1,23
13,"((0, 2, 3), 1, 3)",2,1,0,24
13,"((2, 0, 1), 3, 0)",1,3,0,23
13,"((0, 3, 1), 1, 0)",0,1,0,22
13,"((3, 1, 2), 2, 0)",1,2,0,21
13,"((2, 3, 0), 1, 0)",1,1,0,20
13,"((1, 2, 0), 2, 0)",0,2,0,19
13,"((3, 1, 2), 1, 0)",2,1,0,18
13,"((1, 0, 2), 2, 0)",2,2,0,17
13,"((2, 0, 3), 0, 1)",1,0,0,18
13,"((2, 3, 0), 0, 2)",2,0,1,19
13,"((1, 2, 3), 0, 0)",2,0,1,18
13,"((1, 2, 3), 2, 0)",3,2,1,17
13,"((0, 3, 2), 1, 1)",2,1,1,18
13,"((2, 3, 1), 1, 2)",3,1,1,19
13,"((2, 3, 1), 2, 0)",1,2,1,18
13,"((2, 1, 0), 0, 0)",2,0,1,17
13,"((2, 3, 0), 1, 1)",1,1,1,18
13,"((3, 0, 1), 1, 2)",3,1,1,19
13,"((0, 2, 3), 1, 3)",0,1,2,20
13,"((2, 0, 3), 1, 0)",2,1,2,19
13,"((1, 0, 3), 2, 1)",3,2,2,20
13,"((3, 1, 2), 2, 2)",3,2,1,21
13,"((2, 0, 3), 2, 0)",2,2,1,20
13,"((3, 2, 1), 0, 0)",2,0,1,19
13,"((2, 1, 0), 3, 0)",0,3,1,18
13,"((1, 3, 2), 2, 0)",0,2,1,17
13,"((3, 2, 0), 1, 1)",3,1,1,18
13,"((3, 2, 0), 1, 2)",2,1,1,19
13,"((0, 3, 1), 1, 3)",2,1,0,20
13,"((2, 3, 0), 0, 4)",0,0,2,21
13,"((3, 1, 0), 0, 0)",2,0,2,20
13,"((1, 0, 2), 2, 1)",0,2,2,21
13,"((2, 0, 1), 2, 2)",2,2,0,22
13,"((1, 2, 3), 2, 0)",1,2,0,21
13,"((1, 3, 2), 1, 0)",2,1,0,20
13,"((3, 2, 1), 0, 1)",1,0,0,21
13,"((3, 0, 2), 0, 2)",3,0,2,22
13,"((1, 3, 0), 0, 0)",3,0,2,21
13,"((0, 1, 3), 1, 0)",3,1,2,20
13,"((2, 3, 0), 0, 0)",0,0,2,19
13,"((0, 3, 1), 2, 1)",0,2,2,20
13,"((3, 2, 0), 2, 2)",1,2,0,21
13,"((0, 3, 1), 3, 0)",1,3,0,20
13,"((0, 3, 2), 0, 1)",0,0,0,21
13,"((0, 2, 3), 0, 2)",0,0,0,22
13,"((3, 0, 2), 2, 0)",3,2,0,21
13,"((2, 1, 3), 0, 1)",3,0,0,22
13,"((2, 3, 1), 0, 2)",2,0,2,23
13,"((3, 2, 1), 0, 0)",2,0,2,22
13,"((0, 1, 3), 1, 0)",2,1,2,21
13,"((2, 3, 0), 0, 0)",0,0,2,20
13,"((1, 3, 2), 2, 1)",0,2,2,21
13,"((1, 2, 0), 2, 2)",2,2,1,22
13,"((3, 0, 2), 2, 0)",0,2,1,21
13,"((0, 3, 2), 0, 0)",3,0,1,20
13,"((0, 2, 1), 1, 1)",3,1,1,21
13,"((0, 1, 2), 1, 2)",2,1,1,22
13,"((1, 2, 3), 1, 3)",1,1,0,23
13,"((0, 3, 2), 0, 4)",1,0,1,24
13,"((0, 2, 1), 0, 0)",0,0,1,23
13,"((2, 1, 3), 1, 1)",2,1,1,24
13,"((0, 3, 2), 1, 2)",1,1,2,25
13,"((0, 1, 3), 1, 0)",3,1,2,24
13,"((0, 3, 1), 0, 0)",0,0,2,23
13,"((1, 0, 2), 1, 0)",3,1,2,22
13,"((0, 2, 3), 1, 0)",0,1,2,21
13,"((1, 3, 2), 2, 1)",3,2,2,22
13,"((1, 2, 3), 2, 2)",2,2,0,23
13,"((0, 2, 1), 1, 0)",2,1,0,22
13,"((0, 2, 3), 2, 0)",1,2,0,21
13,"((3, 0, 2), 0, 1)",0,0,0,22
13,"((3, 1, 0), 0, 2)",3,0,0,23
13,"((3, 1, 2), 2, 0)",0,2,0,22
13,"((1, 2, 0), 1, 0)",1,1,0,21
13,"((3, 1, 0), 0, 1)",1,0,0,22
13,"((3, 0, 2), 0, 2)",3,0,0,23
13,"((1, 3, 0), 1, 0)",0,1,0,22
13,"((1, 0, 3), 3, 0)",2,3,0,21
13,"((2, 0, 1), 0, 1)",1,0,0,22
13,"((0, 2, 3), 0, 2)",2,0,0,23
13,"((1, 0, 3), 2, 0)",3,2,0,22
13,"((2, 0, 1), 1, 0)",0,1,0,21
13,"((2, 3, 1), 2, 0)",1,2,0,20
13,"((0, 1, 2), 3, 0)",0,3,0,19
13,"((2, 3, 1), 0, 1)",0,0,0,20
13,"((1, 3, 0), 0, 2)",2,0,0,21
13,"((0, 3, 1), 0, 3)",1,0,2,22
13,"((1, 0, 3), 3, 0)",2,3,2,21
13,"((1, 3, 2), 0, 0)",1,0,2,20
13,"((1, 2, 0), 1, 0)",3,1,2,19
13,"((0, 3, 2), 0, 0)",1,0,2,18
13,"((1, 3, 0), 1, 0)",3,1,2,17
13,"((3, 1, 2), 2, 1)",0,2,2,18
13,"((3, 1, 0), 2, 2)",2,2,2,19
13,"((1, 3, 2), 2, 3)",0,2,1,20
13,"((2, 3, 0), 0, 0)",1,0,1,19
13,"((3, 2, 1), 2, 0)",0,2,1,18
13,"((2, 0, 3), 1, 1)",2,1,1,19
13,"((0, 2, 3), 1, 2)",0,1,1,20
13,"((0, 1, 2), 1, 3)",2,1,0,21
14,"((3, 2, 0), 2, 0)",2,2,0,-1
14,"((2, 3, 1), 1, 0)",2,1,0,-2
14,"((1, 3, 0), 2, 0)",1,2,0,-3
14,"((0, 1, 3), 0, 1)",1,0,0,-2
14,"((2, 3, 1), 0, 2)",0,0,2,-1
14,"((1, 3, 2), 0, 0)",2,0,2,-2
14,"((1, 0, 2), 1, 0)",3,1,2,-3
14,"((1, 0, 2), 0, 0)",1,0,2,-4
14,"((0, 2, 3), 2, 1)",2,2,2,-3
14,"((1, 0, 3), 2, 2)",3,2,2,-2
14,"((0, 2, 1), 2, 3)",3,2,1,-1
14,"((2, 3, 1), 1, 4)",2,1,0,0
14,"((0, 1, 2), 3, 0)",0,3,0,-1
14,"((1, 0, 2), 0, 1)",0,0,0,0
14,"((0, 3, 2), 0, 2)",1,0,0,1
14,"((2, 3, 0), 0, 3)",0,0,1,2
14,"((3, 0, 2), 2, 0)",0,2,1,1
14,"((1, 2, 3), 0, 0)",3,0,1,0
14,"((2, 0, 1), 3, 0)",0,3,1,-1
14,"((1, 3, 2), 3, 0)",3,3,1,-2
14,"((0, 3, 2), 0, 0)",1,0,1,-3
14,"((2, 1, 0), 1, 1)",3,1,1,-2
14,"((1, 3, 0), 1, 2)",1,1,0,-1
14,"((1, 3, 2), 1, 0)",3,1,0,-2
14,"((0, 3, 1), 0, 1)",1,0,0,-1
14,"((0, 3, 2), 0, 2)",0,0,2,0
14,"((2, 0, 1), 0, 0)",0,0,2,-1
14,"((2, 0, 1), 1, 0)",0,1,2,-2
14,"((0, 2, 3), 2, 1)",1,2,2,-1
14,"((2, 3, 1), 2, 2)",3,2,2,0
14,"((0, 1, 2), 1, 0)",3,1,2,-1
14,"((1, 2, 3), 2, 1)",2,2,2,0
14,"((3, 0, 2), 2, 2)",3,2,2,1
14,"((1, 2, 0), 0, 0)",3,0,2,0
14,"((3, 1, 0), 1, 0)",2,1,2,-1
14,"((2, 1, 0), 2, 1)",0,2,2,0
14,"((1, 2, 3), 2, 2)",0,2,1,1
14,"((2, 3, 0), 2, 0)",3,2,1,0
14,"((3, 0, 2), 1, 1)",3,1,1,1
14,"((1, 2, 0), 1, 2)",0,1,1,2
14,"((3, 2, 0), 1, 3)",2,1,0,3
14,"((3, 2, 0), 1, 0)",2,1,0,2
14,"((0, 2, 1), 3, 0)",1,3,0,1
14,"((2, 3, 1), 2, 0)",1,2,0,0
14,"((1, 3, 2), 2, 0)",1,2,0,-1
14,"((1, 0, 3), 2, 0)",2,2,0,-2
14,"((0, 3, 2), 0, 1)",1,0,0,-1
